test_suite,test_name,test_root,matrix_identity,case,solver_style,seed,repeat,step,attempt,source_artifact,automatically_compute_sample_size,certification_status,classes,dro_enabled,environment,log_file,nominal_resampling_baseline,num_scenarios,obstacles,pair_case,profile,qp_calls,repeatable,run_id,safe_horizon_enabled,scenario_budget,scenario_count,solve_ms,success,trial_error,trial_status
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,20,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,48.191782000000003,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,21,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,40.417577000000001,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,22,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,47.336570000000002,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,23,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,44.788129000000005,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,24,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,38.562074000000003,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,25,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,40.864733999999999,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,26,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,41.090276000000003,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,27,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,37.592008,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,28,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,38.144461,1,,OK
fixed_budget_uncertified,fixed-budget-uncertified-short-horizon,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon,b8da2d7f16938d7171608bd245ea59d61893279ccb794d61878695f0e2cea956,sh_mpcc_four_way_intersection_o1_c1_m3_boost_0_s40,sh_mpcc,77,0,29,0,/home/stephen/ros2_ws/src/DRO_SHMPCC/build-concentration/fixed-budget-uncertified-short-horizon/four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0/attempts.csv,false,not_requested,1,0,four_way_intersection,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0.log,false,40,1,four_way_intersection_o1_c1_m3_boost_0_s40,boost_0,10,True,four_way_intersection_o1_c1_m3_boost_0_s40/seed_77/sh_mpcc/repeat_0,false,40,40,38.84346,1,,OK
