step,time_s,actor,obstacle_id,mode,x,y,theta,v,vx,vy,path_progress,minimum_clearance,ambiguity_radius,solve_time_ms,collision
0,0,ego,-1,,0,0,0,1.5,,,0,2.0509495428720452,0,0,0
0,0,obstacle,0,turn_right,5,-0.075486150146468645,,,0.15203177172715598,0,0,2.0509495428720452,0,0,0
1,0.10000000000000001,ego,-1,,0.16219997743739631,-0.0015843895103754583,-0.019057451697463874,1.7442033108765698,,,0.16219997743739631,1.9035897297654663,0.047721991236874865,163.599153,0
1,0.10000000000000001,obstacle,0,turn_right,5.0151963362560794,-0.075942177050431409,,,0.15196336256079712,-0.004560269039627681,0.16219997743739631,1.9035897297654663,0.047721991236874865,163.599153,0
2,0.20000000000000001,ego,-1,,0.33843027258708319,-0.0054015198161835778,-0.024237436470186096,1.7812332230443118,,,0.33843027258708319,1.7426471184975185,0.034209500503882842,132.38708599999998,0
2,0.20000000000000001,obstacle,0,turn_left,5.0303995134287955,-0.075942177050431409,,,0.15203177172715596,0,0.33843027258708319,1.7426471184975185,0.034209500503882842,132.38708599999998,0
3,0.30000000000000004,ego,-1,,0.51378415138306277,-0.010519749298774413,-0.034172858686232432,1.7273523735271019,,,0.51378415138306277,1.5829805576375489,0.038437254514193289,125.17905500000001,0
3,0.30000000000000004,obstacle,0,turn_right,5.045595849684875,-0.076398203954394173,,,0.15196336256079709,-0.004560269039627681,0.51378415138306277,1.5829805576375489,0.038437254514193289,125.17905500000001,0
4,0.40000000000000002,ego,-1,,0.68444045458104974,-0.017182370212244363,-0.0439068499327879,1.688387349365583,,,0.68444045458104974,1.4284195358294112,0.037886349762076041,139.064054,0
4,0.40000000000000002,obstacle,0,turn_right,5.0607716693474103,-0.077309847368887047,,,0.15175819662535278,-0.0091164341449286208,0.68444045458104974,1.4284195358294112,0.037886349762076041,139.064054,0
5,0.5,ego,-1,,0.85325518402064771,-0.027958308869089669,-0.083560197968617092,1.6950005030527564,,,0.85325518402064771,1.2827648724652112,0.032941765640637624,254.40562300000002,0
5,0.5,obstacle,0,turn_left,5.0759680056034906,-0.077765874272849811,,,0.15196336256079709,-0.0045602690396276801,0.85325518402064771,1.2827648724652112,0.032941765640637624,254.40562300000002,0
6,0.60000000000000009,ego,-1,,1.0206782068260711,-0.04500348442580028,-0.11944416821901477,1.6709493284450505,,,1.0206782068260711,1.1448010684836618,0.030669254270607984,139.325142,0
6,0.60000000000000009,obstacle,0,constant_velocity,5.09116434185957,-0.078221901176812575,,,0.15196336256079709,-0.0045602690396276801,1.0206782068260711,1.1448010684836618,0.030669254270607984,139.325142,0
7,0.70000000000000007,ego,-1,,1.183323152868013,-0.066419923535195727,-0.14254426048023036,1.6101016584994143,,,1.183323152868013,1.012163173214444,0.030097189529623432,295.69494800000001,0
7,0.70000000000000007,obstacle,0,turn_right,5.1063401615221053,-0.079133544591305449,,,0.15175819662535278,-0.0091164341449286208,1.183323152868013,1.012163173214444,0.030097189529623432,295.69494800000001,0
8,0.80000000000000004,ego,-1,,1.3430085464872703,-0.092760588539255229,-0.18434570857578808,1.6270001255549524,,,1.3430085464872703,0.90153745255968354,0.029026474187417797,132.22855200000001,0
8,0.80000000000000004,obstacle,0,turn_right,5.1214818073777373,-0.080499984098789445,,,0.15141645855631661,-0.013664395074839972,1.3430085464872703,0.90153745255968354,0.029026474187417797,132.22855200000001,0
9,0.90000000000000002,ego,-1,,1.4880936555180022,-0.11406587873458243,-0.10435156199299631,1.3066002973488107,,,1.4880936555180022,0.72663769811555756,0.027769176051980676,239.38050899999999,0
9,0.90000000000000002,obstacle,0,turn_right,5.1365756529672257,-0.082319989995939744,,,0.15093845589488408,-0.018200058971502963,1.4880936555180022,0.72663769811555756,0.027769176051980676,239.38050899999999,0
10,1,ego,-1,,1.6184023653822663,-0.122463794857744,-0.024353640521252218,1.305676917587983,,,1.6184023653822663,0.5862401947363185,0.026472924963320592,174.53722399999998,0
10,1,obstacle,0,turn_right,5.1516081148483446,-0.084591924400295629,,,0.15032461881118631,-0.022719344043558728,1.6184023653822663,0.5862401947363185,0.026472924963320592,174.53722399999998,0
11,1.1000000000000001,ego,-1,,1.7483254203082901,-0.12044041942050877,0.055620293861543282,1.293791918045863,,,1.7483254203082901,0.47347480005907094,0.025207551841430434,137.450986,0
11,1.1000000000000001,obstacle,0,turn_right,5.1665656648200615,-0.087313742724244137,,,0.14957549971716583,-0.027218183239485008,1.7483254203082901,0.47347480005907094,0.025207551841430434,137.450986,0
12,1.2000000000000002,ego,-1,,1.8694928525486629,-0.11843543069009189,-0.024323319331580606,1.1305329887622375,,,1.8694928525486629,0.36498213557244052,0.024375763175151294,280.58187800000002,0
12,1.2000000000000002,obstacle,0,turn_left,5.1815981267011795,-0.089585677128600008,,,0.15032461881118631,-0.022719344043558732,1.8694928525486629,0.36498213557244052,0.024375763175151294,280.58187800000002,0
13,1.3,ego,-1,,1.9870950257276507,-0.12119464433116392,-0.022614787594014387,1.222158045844282,,,1.9870950257276507,0.26234206102413538,0.023300746532863119,129.75076299999998,0
13,1.3,obstacle,0,constant_velocity,5.1966305885822983,-0.09185761153295588,,,0.15032461881118631,-0.022719344043558732,1.9870950257276507,0.26234206102413538,0.023300746532863119,129.75076299999998,0
14,1.4000000000000001,ego,-1,,2.1153364106770192,-0.12022574856408842,0.036791267254424012,1.3431197585433177,,,2.1153364106770192,0.14870603135723393,0.02226935259670379,140.382475,0
14,1.4000000000000001,obstacle,0,constant_velocity,5.2116630504634172,-0.094129545937311751,,,0.15032461881118631,-0.022719344043558732,2.1153364106770192,0.14870603135723393,0.02226935259670379,140.382475,0
15,1.5,ego,-1,,2.250229002618914,-0.10983493093216766,0.11676551352173987,1.3634454970752821,,,2.250229002618914,0.064163665567805062,0.021557746175114835,248.50017899999997,0
15,1.5,obstacle,0,turn_right,5.2266206004351341,-0.096851364261260259,,,0.14957549971716583,-0.027218183239485012,2.250229002618914,0.064163665567805062,0.021557746175114835,248.50017899999997,0
16,1.6000000000000001,ego,-1,,2.3850757810919894,-0.090009029569735319,0.1751976701009206,1.3628711645611211,,,2.3850757810919894,0.0065955434831657112,0.020981822004937624,123.819754,0
16,1.6000000000000001,obstacle,0,turn_left,5.2416530623162521,-0.09912329866561613,,,0.15032461881118631,-0.022719344043558735,2.3850757810919894,0.0065955434831657112,0.020981822004937624,123.819754,0
17,1.7000000000000002,ego,-1,,2.5187792073206361,-0.061453610175217645,0.24554677394158936,1.3720678561174078,,,2.5187792073206361,0.0057390007376717511,0.02018612093046375,131.46092999999999,0
