step,attempt,obstacle_id,mode,nominal_probability,sampling_probability,risk_score,rho,sampled_count,scenario_count,true_mode
0,0,0,constant_velocity,0.20000000000000001,0.20000000000000001,0,0.0094331558377285015,6,40,turn_right
0,0,0,turn_left,0.20000000000000001,0.20000000000000001,0,0.0094331558377285015,11,40,turn_right
0,0,0,turn_right,0.59999999999999998,0.59999999999999998,0,0.0094331558377285015,23,40,turn_right
1,0,0,constant_velocity,0.14285714285714285,0.14285714285714285,0,0.0067621951131936163,5,40,turn_left
1,0,0,turn_left,0.42857142857142855,0.42857142857142855,0,0.0067621951131936163,12,40,turn_left
1,0,0,turn_right,0.42857142857142855,0.42857142857142855,0,0.0067621951131936163,23,40,turn_left
2,0,0,constant_velocity,0.1111111111111111,0,0,0.0076016634675092143,0,40,turn_right
2,0,0,turn_left,0.33333333333333331,0.94632633740421412,0.00067064796427310225,0.0076016634675092143,36,40,turn_right
2,0,0,turn_right,0.55555555555555558,0.053673662595785855,0,0.0076016634675092143,4,40,turn_right
3,0,0,constant_velocity,0.090909090909090912,0,0.19306671246442206,0.0074941314275030176,0,40,turn_right
3,0,0,turn_left,0.27272727272727271,0.86775660498213625,0.19494255872146571,0.0074941314275030176,35,40,turn_right
3,0,0,turn_right,0.63636363636363635,0.13224339501786381,0.19314724674464906,0.0074941314275030176,5,40,turn_right
4,0,0,constant_velocity,0.076923076923076927,0,0.14704299641983579,0.006516226891093665,0,40,turn_left
4,0,0,turn_left,0.38461538461538464,0.90094063365792232,0.15504985084101508,0.006516226891093665,33,40,turn_left
4,0,0,turn_right,0.53846153846153844,0.099059366342077682,0.14078134084730559,0.006516226891093665,7,40,turn_left
5,0,0,constant_velocity,0.20000000000000001,0,0.11017158977241617,0.0060634164552170978,0,40,constant_velocity
5,0,0,turn_left,0.33333333333333331,0.87783350651299186,0.12269226801596239,0.0060634164552170978,34,40,constant_velocity
5,0,0,turn_right,0.46666666666666667,0.12216649348700823,0.098896023388362952,0.0060634164552170978,6,40,constant_velocity
6,0,0,constant_velocity,0.17647058823529413,0,0.14211273101046742,0.0059524340756299619,0,40,turn_right
6,0,0,turn_left,0.29411764705882354,0.81874144068549737,0.15635263521448878,0.0059524340756299619,30,40,turn_right
6,0,0,turn_right,0.52941176470588236,0.18125855931450274,0.12874458417111218,0.0059524340756299619,10,40,turn_right
7,0,0,constant_velocity,0.15789473684210525,0,0.094461429145959702,0.0057419762788917953,0,40,turn_right
7,0,0,turn_left,0.26315789473684209,0.76307962814676678,0.1097698343679277,0.0057419762788917953,32,40,turn_right
7,0,0,turn_right,0.57894736842105265,0.23692037185323322,0.07965340166807483,0.0057419762788917953,8,40,turn_right
8,0,0,constant_velocity,0.14285714285714285,0,0.039129034375758348,0.0054941196274403562,0,40,turn_right
8,0,0,turn_left,0.23809523809523808,0.71233655300211085,0.055000341711470863,0.0054941196274403562,31,40,turn_right
8,0,0,turn_right,0.61904761904761907,0.28766344699788926,0.023411252719857611,0.0054941196274403562,9,40,turn_right
9,0,0,constant_velocity,0.13043478260869565,0,0.0097305955910550468,0.0052382565231038044,0,40,turn_right
9,0,0,turn_left,0.21739130434782608,0.66666935741632938,0.018546068093754697,0.0052382565231038044,22,40,turn_right
9,0,0,turn_right,0.65217391304347827,0.33333064258367051,0.0041399745966190088,0.0052382565231038044,18,40,turn_right
10,0,0,constant_velocity,0.12,0,0.016782974897216058,0.0049883095957332282,0,40,turn_right
10,0,0,turn_left,0.20000000000000001,0.62574009574354361,0.027836265850617464,0.0049883095957332282,23,40,turn_right
10,0,0,turn_right,0.68000000000000005,0.37425990425645644,0.0076771504259785933,0.0049883095957332282,17,40,turn_right
11,0,0,constant_velocity,0.1111111111111111,0,0.023310601073816412,0.0048233379677144281,0,40,turn_left
11,0,0,turn_left,0.25925925925925924,0.66846529537833432,0.035777472306971009,0.0048233379677144281,23,40,turn_left
11,0,0,turn_right,0.62962962962962965,0.33153470462166557,0.012845728230240647,0.0048233379677144281,17,40,turn_left
12,0,0,constant_velocity,0.17241379310344829,0.66967082252247134,0.028177132583560444,0.004610653197616014,21,40,constant_velocity
12,0,0,turn_left,0.2413793103448276,0.33032917747752866,0.039775517509554437,0.004610653197616014,19,40,constant_velocity
12,0,0,turn_right,0.58620689655172409,0,0.015626635932018712,0.004610653197616014,0,40,constant_velocity
13,0,0,constant_velocity,0.22580645161290322,0,0,0.004406551027978719,0,40,constant_velocity
13,0,0,turn_left,0.22580645161290322,0.66164914572949995,0.0073571153018126695,0.004406551027978719,28,40,constant_velocity
13,0,0,turn_right,0.54838709677419351,0.33835085427050016,0,0.004406551027978719,12,40,constant_velocity
14,0,0,constant_velocity,0.21212121212121213,0,0.047395495328059672,0.0042663243910957696,0,40,turn_right
14,0,0,turn_left,0.21212121212121213,0.63085254955723968,0.055300976709070693,0.0042663243910957696,20,40,turn_right
14,0,0,turn_right,0.5757575757575758,0.36914745044276048,0.041263116152561452,0.0042663243910957696,20,40,turn_right
15,0,0,constant_velocity,0.20000000000000001,0,0.1986569699286517,0.0041517860588924805,0,40,turn_left
15,0,0,turn_left,0.25714285714285712,0.661427147647764,0.20750805434198288,0.0041517860588924805,27,40,turn_left
15,0,0,turn_right,0.54285714285714282,0.33857285235223583,0.1914746698248187,0.0041517860588924805,13,40,turn_left
